object_id,field,field_group,value,certainty,source_id,locator
IBI-522D56F4C3D8,dating,dating,400–899 CE,reported,SRC-3FF9EFFCA935,MMS 997008712396305171
IBI-522D56F4C3D8,dimensions,dimensions,Height 134 mm; source field ‘הקף’ 350 mm,reported,SRC-3FF9EFFCA935,MMS 997008712396305171
IBI-525DC230A207,dimensions,dimensions,6.7 × 16 × 16 cm,reported,SRC-D5030D381A92,Catawiki lot 67027943
IBI-525DC230A207,material,material,Pottery,reported,SRC-D5030D381A92,Catawiki lot 67027943
IBI-525DC230A207,technical_test,authenticity_assessment,Thermoluminescence test claimed by listing,reported,SRC-D5030D381A92,Catawiki lot 67027943
IBI-52600C3EFC8A,catalogue_language_codes,language,heb,reported,SRC-A300875F3D30,MMS 997008712405005171
IBI-52600C3EFC8A,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-A300875F3D30,MMS 997008712405005171
IBI-52600C3EFC8A,dating,dating,400–899 CE,reported,SRC-A300875F3D30,MMS 997008712405005171
IBI-52600C3EFC8A,dimensions,dimensions,Height 63 mm; source field ‘הקף’ 175 mm,reported,SRC-A300875F3D30,MMS 997008712405005171
IBI-527704D6B074,condition,condition,Broken and mended; one large and one small fragment missing.,reported,SRC-943673B56FB8,"Catalogue, text 32, printed p. 325; PDF p. 331; description column"
IBI-527704D6B074,current_or_reported_collection,location,Penn Museum,reported,SRC-943673B56FB8,"p. 325, item 32"
IBI-527704D6B074,dimensions,dimensions,height 6.9 cm; diameter 17 cm,reported,SRC-943673B56FB8,"Catalogue, text 32, printed p. 325; PDF p. 331; size column (height by diameter)"
IBI-527704D6B074,dimensions,dimensions,height 6.9 cm; diameter 17 cm,reported,SRC-943673B56FB8,"p. 325, item 32"
IBI-527704D6B074,findspot,provenance,Nippur,reported,SRC-943673B56FB8,"p. 325, item 32"
IBI-527704D6B074,inscription_language,language,Syriac,reported,SRC-943673B56FB8,"p. 325, item 32"
IBI-527704D6B074,publication_register_identifier,publication,CBS 16086,reported,SRC-943673B56FB8,"Catalogue, text 32, printed p. 325; PDF p. 331; catalogue number column"
IBI-52859A699CD5,current_location,location,Penn Museum,reported,SRC-B6451D1438C3,https://collections.penn.museum/collections/object/36365
IBI-52859A699CD5,material,material,Ceramic Ink,reported,SRC-B6451D1438C3,https://collections.penn.museum/collections/object/36365
IBI-530D2CFECF43,catalogue_language_codes,language,heb,reported,SRC-5D90E7DD9601,MMS 997008712410405171
IBI-530D2CFECF43,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-5D90E7DD9601,MMS 997008712410405171
IBI-530D2CFECF43,dating,dating,400–899 CE,reported,SRC-5D90E7DD9601,MMS 997008712410405171
IBI-530D2CFECF43,dimensions,dimensions,Height 63 mm; source field ‘הקף’ 143 mm,reported,SRC-5D90E7DD9601,MMS 997008712410405171
IBI-5337D0961A00,client,client,Amkur and his son,reported,SRC-36BB3396A927,lot 47; record 23199669
IBI-5337D0961A00,dating,dating,5th–6th century CE,reported,SRC-36BB3396A927,lot 47; record 23199669
IBI-5337D0961A00,dimensions,dimensions,Diameter 17.6 cm,reported,SRC-36BB3396A927,lot 47; record 23199669
IBI-5337D0961A00,inscription_language,language,Mandaic,reported,SRC-36BB3396A927,lot 47; record 23199669
IBI-5337D0961A00,line_count,text_form,16 concentric lines,reported,SRC-36BB3396A927,lot 47; record 23199669
IBI-5337D0961A00,material,material,Terracotta,reported,SRC-36BB3396A927,lot 47; record 23199669
IBI-5337D0961A00,text_purpose,ritual,Protection against burning fever,reported,SRC-36BB3396A927,lot 47; record 23199669
IBI-5344FF63115C,current_location,location,Penn Museum,reported,SRC-FF18D9451680,https://collections.penn.museum/collections/object/151160
IBI-5344FF63115C,material,material,Ceramic; Ink,reported,SRC-FF18D9451680,https://collections.penn.museum/collections/object/151160
IBI-53A84E600FF4,biblical_quotation,biblical_intertexts,Zechariah 3:2,reported,SRC-C54888E36130,MS 2053/196 context: MS 1927/10
IBI-53A84E600FF4,current_location,location,The Schøyen Collection,reported,SRC-C54888E36130,MS 2053/196 context: MS 1927/10
IBI-53BBE7375CCD,current_location,location,Penn Museum,reported,SRC-305EE21263F2,https://collections.penn.museum/collections/object/188705
IBI-53BBE7375CCD,material,material,Ceramic Ink,reported,SRC-305EE21263F2,https://collections.penn.museum/collections/object/188705
IBI-53CF771EE2FA,condition,condition,fragmentary,reported,SRC-3A8095B6D794,index entry BM007A
IBI-541CBE3771BC,current_location,location,Penn Museum,reported,SRC-EB27F206924F,https://collections.penn.museum/collections/object/182721
IBI-541CBE3771BC,material,material,Ceramic; Ink,reported,SRC-EB27F206924F,https://collections.penn.museum/collections/object/182721
IBI-5430A0855D0E,client,client,"NYPR’, son of M’RWY",reported,SRC-899462FAA735,"p. 138, table 8.1: 18N18"
IBI-5430A0855D0E,dating,dating,Sasanian–Early Islamic context,reported,SRC-899462FAA735,"p. 138, table 8.1: 18N18"
IBI-5430A0855D0E,findspot,provenance,"Nippur, Area WG, locus 14, floor 2",reported,SRC-899462FAA735,"p. 138, table 8.1: 18N18"
IBI-5430A0855D0E,inscription_language,language,Aramaic,reported,SRC-899462FAA735,"p. 138, table 8.1: 18N18"
IBI-544ABA7B7DAA,condition,condition,Broken and mended; several small holes.,reported,SRC-943673B56FB8,"Catalogue, text 38, printed p. 326; PDF p. 332; description column"
IBI-544ABA7B7DAA,current_or_reported_collection,location,Penn Museum,reported,SRC-943673B56FB8,"p. 326, item 38"
IBI-544ABA7B7DAA,dimensions,dimensions,height 7 cm; diameter 17 cm,reported,SRC-943673B56FB8,"Catalogue, text 38, printed p. 326; PDF p. 332; size column (height by diameter)"
IBI-544ABA7B7DAA,dimensions,dimensions,height 7 cm; diameter 17 cm,reported,SRC-943673B56FB8,"p. 326, item 38"
IBI-544ABA7B7DAA,findspot,provenance,Nippur,reported,SRC-943673B56FB8,"p. 326, item 38"
IBI-544ABA7B7DAA,inscription_language,language,Mandaic,reported,SRC-943673B56FB8,"p. 326, item 38"
IBI-544ABA7B7DAA,publication_register_identifier,publication,CBS 2941,reported,SRC-943673B56FB8,"Catalogue, text 38, printed p. 326; PDF p. 332; catalogue number column"
IBI-5450D882F4E2,current_location,location,Penn Museum,reported,SRC-5E9C0E6CB79F,https://collections.penn.museum/collections/object/160253
IBI-5450D882F4E2,material,material,Ceramic; Ink,reported,SRC-5E9C0E6CB79F,https://collections.penn.museum/collections/object/160253
IBI-549372009A48,bibliography,publication,"Ford 2014 commentary on Shaked–Ford–Bhayro 2013, JBA 37",reported,SRC-FORD2014-AUOR,"Commentary on JBA 37, Ford 2014 pp. 239–241"
IBI-549372009A48,text_feature,text_description,Ford reports: Discussion of a feminine-plural formation.,reported,SRC-FORD2014-AUOR,pp. 239–241; JBA 37:6
IBI-54CD93D3C03E,catalogue_language_codes,language,heb,reported,SRC-61EC9872D89C,MMS 997008712406405171
IBI-54CD93D3C03E,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-61EC9872D89C,MMS 997008712406405171
IBI-54CD93D3C03E,dating,dating,400–899 CE,reported,SRC-61EC9872D89C,MMS 997008712406405171
IBI-54CD93D3C03E,dimensions,dimensions,Height 58 mm; source field ‘הקף’ 174 mm,reported,SRC-61EC9872D89C,MMS 997008712406405171
IBI-54F1E266EBCC,current_or_reported_collection,location,Johns Hopkins Archaeological Museum,reported,SRC-6D313A7AA389,"p. 1, item 13"
IBI-54F1E266EBCC,inscription_language,language,Syriac,reported,SRC-6D313A7AA389,"p. 1, item 13"
IBI-54F1E266EBCC,script,script,Syriac ‘Manichaean’ script,reported,SRC-6D313A7AA389,"p. 1, item 13"
IBI-555795C53961,material,material,Terracotta,reported,SRC-5ED09A04C455,Catawiki lot 52757191
IBI-555795C53961,script_or_language,language,Aramean / Aramaic (auction attribution),reported,SRC-5ED09A04C455,Catawiki lot 52757191
IBI-555D2CF45684,culture,dating,Sasanian,reported,SRC-DF02F9A74D90,https://www.metmuseum.org/art/collection/search/321886
IBI-555D2CF45684,current_location,location,"Metropolitan Museum of Art, New York, NY",reported,SRC-DF02F9A74D90,https://www.metmuseum.org/art/collection/search/321886
IBI-555D2CF45684,dating,dating,ca. 5th–6th century CE,reported,SRC-DF02F9A74D90,https://www.metmuseum.org/art/collection/search/321886
IBI-555D2CF45684,dimensions,dimensions,1 15/16 × 4 13/16 × 4 13/16 in. (5 × 12.2 × 12.2 cm),reported,SRC-DF02F9A74D90,https://www.metmuseum.org/art/collection/search/321886
IBI-555D2CF45684,geography,provenance,Mesopotamia,reported,SRC-DF02F9A74D90,https://www.metmuseum.org/art/collection/search/321886
IBI-555D2CF45684,inscription_language,language,Pseudo-Aramaic,reported,SRC-DF02F9A74D90,https://www.metmuseum.org/art/collection/search/321886
IBI-555D2CF45684,material,material,"Ceramic, paint",reported,SRC-DF02F9A74D90,https://www.metmuseum.org/art/collection/search/321886
IBI-555D2CF45684,period,dating,Sasanian,reported,SRC-DF02F9A74D90,https://www.metmuseum.org/art/collection/search/321886
IBI-555D2CF45684,provenance_summary,provenance,"Purchase, 1886",reported,SRC-DF02F9A74D90,https://www.metmuseum.org/art/collection/search/321886
IBI-5592B06397E2,current_location,location,Penn Museum,reported,SRC-7C6EE65D44A4,https://collections.penn.museum/collections/object/279621
IBI-5592B06397E2,material,material,Ceramic; Ink,reported,SRC-7C6EE65D44A4,https://collections.penn.museum/collections/object/279621
IBI-559FAD73616B,current_location,location,Penn Museum,reported,SRC-227FB1322589,https://collections.penn.museum/collections/object/204382
IBI-559FAD73616B,material,material,Ceramic; Ink,reported,SRC-227FB1322589,https://collections.penn.museum/collections/object/204382
IBI-5632A258703A,biblical_quotations,biblical_intertexts,"[""Exod. 15.12""]",reported,SRC-73C44B143A9D,"p. 159, distribution table, IM 56544"
IBI-5632A258703A,current_or_reported_collection,location,Iraq Museum,reported,SRC-73C44B143A9D,"p. 159, distribution table, IM 56544"
IBI-5632A258703A,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 159, distribution table, IM 56544"
IBI-564F562C76B3,catalogue_language_codes,language,heb,reported,SRC-47341996F035,MMS 997008712547505171
IBI-564F562C76B3,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-47341996F035,MMS 997008712547505171
IBI-564F562C76B3,dating,dating,400–899 CE,reported,SRC-47341996F035,MMS 997008712547505171
IBI-564F562C76B3,dimensions,dimensions,Height 74 mm; source field ‘הקף’ 159 mm,reported,SRC-47341996F035,MMS 997008712547505171
IBI-5668DFCF5849,current_location,location,Penn Museum,reported,SRC-B341F40EFEF5,https://collections.penn.museum/collections/object/252830
IBI-5668DFCF5849,material,material,Ceramic; Ink,reported,SRC-B341F40EFEF5,https://collections.penn.museum/collections/object/252830
IBI-56796E0EB0E2,biblical_quotations,biblical_intertexts,"[""Num. 9.23""]",reported,SRC-73C44B143A9D,"p. 158, distribution table, HS 3005"
IBI-56796E0EB0E2,current_or_reported_collection,location,"Frau Professor Hilprecht Collection, Jena",reported,SRC-73C44B143A9D,"p. 158, distribution table, HS 3005"
IBI-56796E0EB0E2,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 158, distribution table, HS 3005"
IBI-5689D7C131FC,client,client,Bahranduk daughter of Newanduk and Mahdad son of Ispandarmid,reported,SRC-84678662059D,object W_1851-0903-2
IBI-5689D7C131FC,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1851-0903-2
IBI-5689D7C131FC,current_location,location,The British Museum,reported,SRC-84678662059D,object W_1851-0903-2
IBI-5689D7C131FC,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1851-0903-2
IBI-5689D7C131FC,dating,dating,6thC–8thC,reported,SRC-84678662059D,object W_1851-0903-2
IBI-5689D7C131FC,dimensions,dimensions,Diameter 16.40 cm; depth 6.90 cm,reported,SRC-84678662059D,object W_1851-0903-2
IBI-5689D7C131FC,findspot,provenance,Excavated/Findspot: Amran (Babylon),reported,SRC-3D4B57D27A24,Related objects: 1851-0903-2
IBI-5689D7C131FC,findspot,provenance,Amran (Babylon),reported,SRC-84678662059D,object W_1851-0903-2
IBI-5689D7C131FC,inscription_language,language,Aramaic,reported,SRC-84678662059D,object W_1851-0903-2
IBI-5689D7C131FC,material,material,pottery,reported,SRC-84678662059D,object W_1851-0903-2
IBI-5689D7C131FC,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1851-0903-2
IBI-5689D7C131FC,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1851-0903-2
IBI-5689D7C131FC,text_purpose,ritual,Bill of divorce against demons and other evil beings,reported,SRC-84678662059D,object W_1851-0903-2
IBI-5697CFCCA6A5,biblical_quotations,biblical_intertexts,"[""Zech. 3.2""]",reported,SRC-73C44B143A9D,"p. 155, distribution table, M 059"
IBI-5697CFCCA6A5,current_or_reported_collection,location,Moussaieff Collection,reported,SRC-73C44B143A9D,"p. 155, distribution table, M 059"
IBI-5697CFCCA6A5,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 155, distribution table, M 059"
IBI-56B449534A9B,current_location,location,Penn Museum,reported,SRC-F23AC44C9882,https://collections.penn.museum/collections/object/617
IBI-56B449534A9B,material,material,Ceramic Ink,reported,SRC-F23AC44C9882,https://collections.penn.museum/collections/object/617
IBI-56C0FBBB8E70,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1911-0408-45
IBI-56C0FBBB8E70,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1911-0408-45
IBI-56C0FBBB8E70,findspot,provenance,Found/Acquired: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1911-0408-45
IBI-56C0FBBB8E70,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1911-0408-45
IBI-56C0FBBB8E70,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1911-0408-45
IBI-56CB143F21AA,current_or_reported_collection,location,National Library of Israel,reported,SRC-A90AB34CA3FE,"p. 134, note 546"
IBI-56CB143F21AA,handwriting_attribution,practitioner,Dukhtīč daughter of Bahāroy,reported,SRC-A90AB34CA3FE,"p. 134, note 546"
IBI-56CB143F21AA,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-A90AB34CA3FE,"p. 134, note 546"
IBI-56CB143F21AA,text_tradition,ritual,Semamit historiola,reported,SRC-A90AB34CA3FE,"p. 134, note 546"
IBI-579F6C01A9C9,dimensions,dimensions,16 cm,reported,SRC-E727BD1F6B73,DOI 10.25549/inscriptifact-ouc15260334
IBI-579F6C01A9C9,material,material,Clay,reported,SRC-E727BD1F6B73,DOI 10.25549/inscriptifact-ouc15260334
IBI-579F6C01A9C9,provenance_summary,provenance,Unprovenanced,reported,SRC-E727BD1F6B73,DOI 10.25549/inscriptifact-ouc15260334
IBI-579F6C01A9C9,script_or_language,language,Jewish Aramaic,reported,SRC-E727BD1F6B73,DOI 10.25549/inscriptifact-ouc15260334
IBI-57DA11BFD44F,catalogue_language_codes,language,heb,reported,SRC-0C4E120C4D5D,MMS 997008712403105171
IBI-57DA11BFD44F,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-0C4E120C4D5D,MMS 997008712403105171
IBI-57DA11BFD44F,dating,dating,400–899 CE,reported,SRC-0C4E120C4D5D,MMS 997008712403105171
IBI-57DA11BFD44F,dimensions,dimensions,Height 84 mm; source field ‘הקף’ 174 mm,reported,SRC-0C4E120C4D5D,MMS 997008712403105171
IBI-57E8D820C43C,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1953-1010-16
IBI-57E8D820C43C,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1953-1010-16
IBI-57E8D820C43C,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1953-1010-16
IBI-57E8D820C43C,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1953-1010-16
IBI-583417FC78CB,current_location,location,Penn Museum,reported,SRC-6C59F1DF2FE9,https://collections.penn.museum/collections/object/305906
IBI-583417FC78CB,material,material,Ceramic; Ink,reported,SRC-6C59F1DF2FE9,https://collections.penn.museum/collections/object/305906
IBI-586A5A88B7DC,biblical_quotations,biblical_intertexts,"[""Exod. 3.15""]",reported,SRC-73C44B143A9D,"p. 153, distribution table, Isbell 12"
IBI-586A5A88B7DC,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 153, distribution table, Isbell 12"
IBI-58B777C45C40,biblical_quotation,biblical_intertexts,Psalms 55:8,reported,SRC-C54888E36130,MS 2053/196 context: MS 1927/37
IBI-58B777C45C40,current_location,location,The Schøyen Collection,reported,SRC-C54888E36130,MS 2053/196 context: MS 1927/37
IBI-591F2729082B,biblical_quotations,biblical_intertexts,"[""Deut. 6.4"", ""Zech. 3.2"", ""Ps. 91.1""]",reported,SRC-73C44B143A9D,"p. 161, distribution table, ZRL 48"
IBI-591F2729082B,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 161, distribution table, ZRL 48"
IBI-597290DEB8C3,current_location,location,Penn Museum,reported,SRC-9FBCEE17F505,https://collections.penn.museum/collections/object/67147
IBI-597290DEB8C3,material,material,Ceramic; Ink,reported,SRC-9FBCEE17F505,https://collections.penn.museum/collections/object/67147
IBI-5A3C52509B4D,catalogue_language_codes,language,heb,reported,SRC-86094B7B5D39,MMS 997008712408705171
IBI-5A3C52509B4D,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-86094B7B5D39,MMS 997008712408705171
IBI-5A3C52509B4D,dating,dating,400–899 CE,reported,SRC-86094B7B5D39,MMS 997008712408705171
IBI-5A3C52509B4D,dimensions,dimensions,Height 72 mm; source field ‘הקף’ 157 mm,reported,SRC-86094B7B5D39,MMS 997008712408705171
IBI-5A650FB631EB,current_location,location,Penn Museum,reported,SRC-53453CB4041A,https://collections.penn.museum/collections/object/109436
IBI-5A650FB631EB,material,material,Ceramic Ink,reported,SRC-53453CB4041A,https://collections.penn.museum/collections/object/109436
IBI-5A68C5918142,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1914-0214-47
IBI-5A68C5918142,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1914-0214-47
IBI-5A68C5918142,findspot,provenance,Found/Acquired: Khorsabad,reported,SRC-3D4B57D27A24,Related objects: 1914-0214-47
IBI-5A68C5918142,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1914-0214-47
IBI-5A68C5918142,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1914-0214-47
IBI-5A78EABCD168,biblical_quotations,biblical_intertexts,"[""Exod. 3.5""]",reported,SRC-73C44B143A9D,"p. 155, distribution table, M 138"
