identity_id,canonical_object_id,member_ids,display_name,record_status,member_count,source_count,appearance_count,completeness_score,content_completeness,reading_score
IDENT-77A885AF1965,IBI-77A885AF1965,"[""IBI-77A885AF1965""]",Penn B8701: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-77E84A2CC99D,IBI-77E84A2CC99D,"[""IBI-77E84A2CC99D""]",Penn B8823: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-7801EB9E36C2,IBI-7801EB9E36C2,"[""IBI-7801EB9E36C2""]",Penn B16057: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-7809B8513409,IBI-7809B8513409,"[""IBI-7809B8513409""]",British Museum 103357: incantation bowl,probable,1,1,1,3,0,0
IDENT-784A76964A74,IBI-784A76964A74,"[""IBI-784A76964A74""]",NLI incantation bowl 113 (Ms. Heb. 9467.55),confirmed,1,1,1,4,0,0
IDENT-7884182D0362,IBI-7884182D0362,"[""IBI-7884182D0362""]",JBA 90,probable,1,1,1,2,1,1
IDENT-78BDAC8F3B1B,IBI-78BDAC8F3B1B,"[""IBI-78BDAC8F3B1B""]",NLI incantation bowl 214 (Ms. Heb. 9467.32),confirmed,1,1,1,4,0,0
IDENT-790A43FE121F,IBI-790A43FE121F,"[""IBI-790A43FE121F""]",Di Castro Collection Arabic incantation bowl,probable,1,1,1,2,1,1
IDENT-798DF2BF6161,IBI-798DF2BF6161,"[""IBI-798DF2BF6161""]",Penn 85-48-899: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-7999E0D9422D,IBI-7999E0D9422D,"[""IBI-7999E0D9422D""]",Apotropaic index MS2053/193,candidate,1,1,1,0,0,0
IDENT-799AE236CDBB,IBI-799AE236CDBB,"[""IBI-799AE236CDBB""]",Archaeological Center Auction 57 lot 441,candidate,1,1,1,5,1,0
IDENT-79A4D3B0726E,IBI-79A4D3B0726E,"[""IBI-79A4D3B0726E""]",NLI incantation bowl 64 (Ms. Heb. 9467.60),confirmed,1,1,1,4,0,0
IDENT-79D32E0C0500,IBI-A3736CD7D997,"[""IBI-79D32E0C0500"", ""IBI-A3736CD7D997""]",CBS 2971 [Montgomery text 40],probable,2,2,2,7,2,7
IDENT-79F6219800CC,IBI-79F6219800CC,"[""IBI-79F6219800CC""]",Apotropaic index CAIB67,candidate,1,1,1,0,0,0
IDENT-7A467A8AACE3,IBI-7A467A8AACE3,"[""IBI-7A467A8AACE3""]",Penn B6345: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-7A65D1FE72ED,IBI-7A65D1FE72ED,"[""IBI-7A65D1FE72ED""]",JNF 18,probable,1,1,1,1,2,1
IDENT-7A94ED1805A5,IBI-7A94ED1805A5,"[""IBI-7A94ED1805A5""]",114M,probable,1,1,1,1,0,0
IDENT-7AB2CDFBCADC,IBI-7AB2CDFBCADC,"[""IBI-7AB2CDFBCADC""]",M 123,probable,1,1,1,2,1,1
IDENT-7ABA09FA264D,IBI-7ABA09FA264D,"[""IBI-7ABA09FA264D""]",Apotropaic index Mous2,candidate,1,1,1,0,0,0
IDENT-7AF2C3E31FDD,IBI-7AF2C3E31FDD,"[""IBI-7AF2C3E31FDD""]",British Museum 91708: incantation bowl,probable,1,1,1,3,0,0
IDENT-7B5F55D0F6C7,IBI-7B5F55D0F6C7,"[""IBI-7B5F55D0F6C7""]",Apotropaic index AMBB12b,candidate,1,1,1,0,0,0
IDENT-7B609238A08D,IBI-7B609238A08D,"[""IBI-7B609238A08D""]",Apotropaic index ABB,candidate,1,1,1,0,0,0
IDENT-7B7F91559A1C,IBI-7B7F91559A1C,"[""IBI-7B7F91559A1C""]",Magnes Collection MC 77.233,probable,1,1,1,2,1,1
IDENT-7B9A81135B29,IBI-7B9A81135B29,"[""IBI-7B9A81135B29""]",JBA 01,probable,1,1,1,2,1,1
IDENT-7BCBBD6A6A80,IBI-7BCBBD6A6A80,"[""IBI-7BCBBD6A6A80""]",British Museum 91724: incantation bowl,probable,1,1,1,3,0,0
IDENT-7BD7F0E6C60E,IBI-7BD7F0E6C60E,"[""IBI-7BD7F0E6C60E""]",NLI incantation bowl 103 (Ms. Heb. 9467.9),confirmed,1,1,1,4,0,0
IDENT-7BEE2637A6E3,IBI-7BEE2637A6E3,"[""IBI-7BEE2637A6E3""]",NLI incantation bowl 179 (Ms. Heb. 9467.117),confirmed,1,1,1,4,0,0
IDENT-7BFAF3E1718C,IBI-7BFAF3E1718C,"[""IBI-7BFAF3E1718C"", ""IBI-8F9BDB64CD08"", ""IBI-CCF48C90D565""]",CAMIB 43,probable,3,3,3,2,1,1
IDENT-7C1BFCA908F2,IBI-7C1BFCA908F2,"[""IBI-7C1BFCA908F2""]",Penn B2963A: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-7C446F6E0A21,IBI-7C446F6E0A21,"[""IBI-7C446F6E0A21""]",085M,probable,1,1,1,1,0,0
IDENT-7C5D3911148E,IBI-7C5D3911148E,"[""IBI-7C5D3911148E""]",Penn B16028: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-7C6E06AF5A4D,IBI-7C6E06AF5A4D,"[""IBI-7C6E06AF5A4D""]",Montgomery 1913 no. 42: unlocated possible bowl text from Gottheil copy,candidate,1,1,1,0,0,0
IDENT-7C8AF79EC8C6,IBI-7C8AF79EC8C6,"[""IBI-7C8AF79EC8C6""]",Penn 85-48-915: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-7C8C513C8C12,IBI-7C8C513C8C12,"[""IBI-7C8C513C8C12""]",Apotropaic index Mous142,candidate,1,1,1,0,0,0
IDENT-7C92CE21BB01,IBI-7C92CE21BB01,"[""IBI-7C92CE21BB01""]",Penn B8835: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-7CBFFEC3A2FE,IBI-7CBFFEC3A2FE,"[""IBI-7CBFFEC3A2FE""]",British Museum 91712: incantation bowl,probable,1,1,1,3,0,0
IDENT-7D0085FFB227,IBI-7D0085FFB227,"[""IBI-7D0085FFB227""]",Hilprecht Collection HS 3019,confirmed,1,1,1,4,0,0
IDENT-7D4797212D4C,IBI-7D4797212D4C,"[""IBI-7D4797212D4C""]",British Museum 91728: incantation bowl,probable,1,1,1,3,0,0
IDENT-7D489FCC0799,IBI-7D489FCC0799,"[""IBI-7D489FCC0799""]",Penn B2960: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-7DAD76C36F8E,IBI-7DAD76C36F8E,"[""IBI-7DAD76C36F8E""]",MS 2053/196: Incantation Bowl: Earliest Hewbrew Text Examples,probable,1,1,1,7,1,2
IDENT-7E2150B4925C,IBI-7E2150B4925C,"[""IBI-7E2150B4925C""]",Apotropaic index MS2053/165,candidate,1,1,1,0,0,0
IDENT-7E3DBF7BAC14,IBI-7E3DBF7BAC14,"[""IBI-7E3DBF7BAC14""]",Penn B16075: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-7E45ADDF121D,IBI-7E45ADDF121D,"[""IBI-7E45ADDF121D""]",Apotropaic index GelB,candidate,1,1,1,0,0,0
IDENT-7ED46612578B,IBI-7ED46612578B,"[""IBI-7ED46612578B""]",Apotropaic index MSFB22,candidate,1,1,1,0,0,0
IDENT-7EE6B714A1A1,IBI-7EE6B714A1A1,"[""IBI-7EE6B714A1A1""]",Penn B16056: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-7F2C7C91BD32,IBI-7F2C7C91BD32,"[""IBI-7F2C7C91BD32""]",Catawiki/Barnebys 2025 lot mx2DTW9-621490181,candidate,1,1,1,6,0,2
IDENT-7F45E9808B4D,IBI-7F45E9808B4D,"[""IBI-7F45E9808B4D""]",CBS 85-48-914,probable,1,1,1,2,2,1
IDENT-7F7DB35F6EFA,IBI-7F7DB35F6EFA,"[""IBI-7F7DB35F6EFA""]",NLI incantation bowl 155 (Ms. Heb. 9467.20),confirmed,1,1,1,4,0,0
IDENT-7FD16B24CE37,IBI-7FD16B24CE37,"[""IBI-7FD16B24CE37""]",Penn 53-11-183: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-8059813DF1C5,IBI-8059813DF1C5,"[""IBI-8059813DF1C5""]",Isbell 52,probable,1,1,1,1,1,1
IDENT-80E139281335,IBI-80E139281335,"[""IBI-80E139281335""]",Apotropaic index 1932.619,candidate,1,1,1,0,1,0
IDENT-812A2B38A50E,IBI-812A2B38A50E,"[""IBI-812A2B38A50E""]",Penn B9016: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-817B3324D21D,IBI-817B3324D21D,"[""IBI-817B3324D21D""]",Vorderasiatisches Museum VA Bab 02836,confirmed,1,1,1,6,0,2
IDENT-81AE4E796DC4,IBI-81AE4E796DC4,"[""IBI-81AE4E796DC4""]",Apotropaic index MS2053/55,candidate,1,1,1,0,1,0
IDENT-81D1B97CB192,IBI-81D1B97CB192,"[""IBI-81D1B97CB192""]",NLI incantation bowl 55 (Ms. Heb. 9467.31),confirmed,1,1,1,4,0,0
IDENT-81EDA3CB0E4B,IBI-81EDA3CB0E4B,"[""IBI-81EDA3CB0E4B""]",Catawiki lot 68030117,candidate,1,1,1,3,0,0
IDENT-81FDC4078390,IBI-81FDC4078390,"[""IBI-81FDC4078390""]",British Museum 128578: incantation bowl,probable,1,1,1,3,0,0
IDENT-831C58240DC0,IBI-831C58240DC0,"[""IBI-831C58240DC0""]",NLI incantation bowl 149 (Ms. Heb. 9467.197),confirmed,1,1,1,4,0,0
IDENT-83474AFCE4F8,IBI-83474AFCE4F8,"[""IBI-83474AFCE4F8""]",MS 2055/24,probable,1,1,1,3,0,0
IDENT-834E8999515E,IBI-834E8999515E,"[""IBI-834E8999515E""]",Penn B2918: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-83915232010B,IBI-83915232010B,"[""IBI-83915232010B"", ""IBI-BA03C6123DFF"", ""IBI-BA91CB9E218A""]",CAMIB 73,probable,3,3,3,2,2,1
IDENT-83A0A347B7C4,IBI-83A0A347B7C4,"[""IBI-83A0A347B7C4""]",Moussaieff 164,probable,1,1,1,1,0,0
IDENT-83E3E5673339,IBI-83E3E5673339,"[""IBI-83E3E5673339"", ""IBI-AD2976FBA996""]",Apotropaic index MSFB18,candidate,2,1,2,0,0,0
IDENT-83EFA38D9260,IBI-83EFA38D9260,"[""IBI-83EFA38D9260""]",Apollo catalogue 10068 lot 270 component 1,candidate,1,1,1,3,0,0
IDENT-8430D0065670,IBI-8430D0065670,"[""IBI-8430D0065670""]",Apotropaic index MS1927/39,candidate,1,1,1,0,0,0
IDENT-843CFCE02D20,IBI-843CFCE02D20,"[""IBI-843CFCE02D20"", ""IBI-84940DBA48F7""]",State Hermitage Museum S-447,confirmed,2,2,2,2,1,1
IDENT-844F7374DC37,IBI-844F7374DC37,"[""IBI-844F7374DC37""]",Apollo catalogue 10068 lot 270 component 2,candidate,1,1,1,3,0,0
IDENT-84598A59426E,IBI-84598A59426E,"[""IBI-84598A59426E""]",T27989,probable,1,1,1,2,0,0
IDENT-847BA478D9ED,IBI-847BA478D9ED,"[""IBI-847BA478D9ED""]",JBA 06,probable,1,1,1,2,1,1
IDENT-84F3B62E7C51,IBI-84F3B62E7C51,"[""IBI-84F3B62E7C51""]",Apotropaic index Gor7,candidate,1,1,1,0,0,0
IDENT-84F3D6311D64,IBI-84F3D6311D64,"[""IBI-84F3D6311D64""]",Penn B16088: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-85A9ED12421A,IBI-85A9ED12421A,"[""IBI-85A9ED12421A"", ""IBI-F1230736EC4F""]",JBA 55,probable,2,3,3,2,3,1
IDENT-85C8219A7F74,IBI-85C8219A7F74,"[""IBI-85C8219A7F74""]",JBA 95,probable,1,1,1,2,1,1
IDENT-85CF9D30BA6E,IBI-E7EC27018B71,"[""IBI-85CF9D30BA6E"", ""IBI-E7EC27018B71""]",MS 2053/7,probable,2,2,2,2,1,1
IDENT-85F852645114,IBI-85F852645114,"[""IBI-85F852645114""]",Penn B2938: Hebrew Bowl Sherds,candidate,1,1,1,3,0,2
IDENT-86CA10424E8F,IBI-86CA10424E8F,"[""IBI-86CA10424E8F""]",126Ps,probable,1,1,1,1,0,0
IDENT-871A5CC64C08,IBI-871A5CC64C08,"[""IBI-871A5CC64C08""]",NLI incantation bowl 118 (Ms. Heb. 9467.75),confirmed,1,1,1,4,0,0
IDENT-87227EEFF156,IBI-87227EEFF156,"[""IBI-87227EEFF156""]","British Museum 1980,0415.31.s: incantation bowl",probable,1,1,1,3,0,0
IDENT-8745953F454E,IBI-8745953F454E,"[""IBI-8745953F454E""]",NLI incantation bowl 84 (Ms. Heb. 9467.156),confirmed,1,1,1,4,0,0
IDENT-8746509B00D1,IBI-8746509B00D1,"[""IBI-8746509B00D1""]",JBA 04,probable,1,1,1,2,1,1
IDENT-874E34F7B3B5,IBI-874E34F7B3B5,"[""IBI-874E34F7B3B5""]","British Museum 1957-9-25,1 — deities and toponyms bowl",probable,1,1,1,2,1,1
IDENT-8750B6F61AFD,IBI-8750B6F61AFD,"[""IBI-8750B6F61AFD""]",111M,probable,1,1,1,1,0,0
IDENT-87782BA285D5,IBI-87782BA285D5,"[""IBI-87782BA285D5""]",Apotropaic index GorC,candidate,1,1,1,0,0,0
IDENT-87B3F205EF11,IBI-87B3F205EF11,"[""IBI-87B3F205EF11""]",British Museum 117878: incantation bowl,probable,1,1,1,3,0,0
IDENT-8831874BC0D0,IBI-8831874BC0D0,"[""IBI-8831874BC0D0""]",Penn B8698: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-884C0EC644E9,IBI-884C0EC644E9,"[""IBI-884C0EC644E9""]",110M,probable,1,1,1,1,0,0
IDENT-88D1937D3ED2,IBI-88D1937D3ED2,"[""IBI-88D1937D3ED2""]",Hilprecht Collection HS 3031,confirmed,1,1,1,4,0,0
IDENT-88D53AE086DE,IBI-88D53AE086DE,"[""IBI-88D53AE086DE""]",118ES,probable,1,1,1,1,0,0
IDENT-88FBB367AF36,IBI-88FBB367AF36,"[""IBI-88FBB367AF36""]",Apotropaic index Mous123,candidate,1,1,1,0,0,0
IDENT-890CF7818665,IBI-890CF7818665,"[""IBI-890CF7818665""]",IM 60960,probable,1,1,1,3,0,0
IDENT-8919DB3E898E,IBI-8919DB3E898E,"[""IBI-8919DB3E898E""]",Penn B6341: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-89364EC487FF,IBI-89364EC487FF,"[""IBI-89364EC487FF""]",LMU incantation bowl project component 1,candidate,1,1,1,3,0,0
IDENT-893BE95F307C,IBI-893BE95F307C,"[""IBI-893BE95F307C""]",Apotropaic index IM62265,candidate,1,1,1,0,0,0
IDENT-898A714F8DDE,IBI-898A714F8DDE,"[""IBI-898A714F8DDE""]",Penn B16069: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-898FA72381ED,IBI-898FA72381ED,"[""IBI-898FA72381ED""]",Penn B8691: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-8997E7C02290,IBI-8997E7C02290,"[""IBI-8997E7C02290""]",British Museum 117874: incantation bowl,probable,1,1,1,3,0,0
IDENT-89D70498E475,IBI-89D70498E475,"[""IBI-89D70498E475""]",Christie's 2000 lot 734 / Artemis Gallery item 146419,probable,1,1,1,6,3,5
IDENT-8A079736CDD6,IBI-8A079736CDD6,"[""IBI-8A079736CDD6""]",NLI incantation bowl 38 (Ms. Heb. 9467.151),confirmed,1,1,1,4,0,0
IDENT-8A3BAEA23243,IBI-8A3BAEA23243,"[""IBI-8A3BAEA23243""]",M 108,probable,1,1,1,2,1,1
IDENT-8A414E482E1F,IBI-8A414E482E1F,"[""IBI-8A414E482E1F""]",NLI incantation bowl 53 (Ms. Heb. 9467.21),confirmed,1,1,1,4,0,0
IDENT-8A764F35A774,IBI-8A764F35A774,"[""IBI-8A764F35A774""]",Apotropaic index ABF,candidate,1,1,1,0,0,0
IDENT-8A9E737C9252,IBI-8A9E737C9252,"[""IBI-8A9E737C9252""]",Penn B13190: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-8AB643D0833F,IBI-8AB643D0833F,"[""IBI-8AB643D0833F""]",Penn B8827: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-8B111BFD04DA,IBI-8B111BFD04DA,"[""IBI-8B111BFD04DA""]",Apotropaic index GorE,candidate,1,1,1,0,0,0
IDENT-8B4301E118EE,IBI-8B4301E118EE,"[""IBI-8B4301E118EE""]",Apotropaic index 1931.175,candidate,1,1,1,0,1,0
IDENT-8BD97D622B48,IBI-8BD97D622B48,"[""IBI-8BD97D622B48""]",T27996,probable,1,1,1,2,0,0
IDENT-8C00422B6E33,IBI-8C00422B6E33,"[""IBI-8C00422B6E33""]",138Ps,probable,1,1,1,1,0,0
IDENT-8C0760129E59,IBI-8C0760129E59,"[""IBI-8C0760129E59""]",Penn B8825: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-8C0AC5D39D04,IBI-8C0AC5D39D04,"[""IBI-8C0AC5D39D04""]",115M,probable,1,1,1,1,0,0
IDENT-8C2D4494C773,IBI-8C2D4494C773,"[""IBI-8C2D4494C773""]",British Museum 91732: incantation bowl,probable,1,1,1,3,0,0
IDENT-8C33CF70266B,IBI-8C33CF70266B,"[""IBI-8C33CF70266B""]",MS 2053/198: Incantation Bowl To Ward Against Demons,probable,1,1,1,7,1,2
IDENT-8C5D24A42E37,IBI-8C5D24A42E37,"[""IBI-8C5D24A42E37""]",Penn 85-48-913: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-8CB0CA407E6E,IBI-8CB0CA407E6E,"[""IBI-8CB0CA407E6E"", ""IBI-90B88EACB9FB"", ""IBI-F2C9E1AF8B6B""]",British Museum 117827: incantation bowl,probable,3,4,4,6,2,1
IDENT-8CE1A46F46E2,IBI-8CE1A46F46E2,"[""IBI-8CE1A46F46E2""]",Smithsonian NMNH Syriac bowl nmnhanthropology_8046135,confirmed,1,1,1,4,2,1
IDENT-8CE840CF9115,IBI-8CE840CF9115,"[""IBI-8CE840CF9115""]",109M,probable,1,1,1,1,0,0
IDENT-8D435836FB42,IBI-8D435836FB42,"[""IBI-8D435836FB42""]",Moussaieff unnumbered B,probable,1,1,1,3,0,0
IDENT-8D49D8735E51,IBI-8D49D8735E51,"[""IBI-8D49D8735E51""]",NLI incantation bowl 75 (Ms. Heb. 9467.128),confirmed,1,1,1,4,0,0
IDENT-8D4A2D8DC7DA,IBI-8D4A2D8DC7DA,"[""IBI-8D4A2D8DC7DA""]",British Museum 135563: incantation bowl,probable,1,1,1,3,0,0
IDENT-8D5D7E958737,IBI-8D5D7E958737,"[""IBI-8D5D7E958737""]",British Museum 117885: incantation bowl,probable,1,1,1,3,0,0
IDENT-8D915E3AD761,IBI-8D915E3AD761,"[""IBI-8D915E3AD761""]",British Museum 91780: incantation bowl,probable,1,1,1,3,0,0
IDENT-8D98BEE1638B,IBI-8D98BEE1638B,"[""IBI-8D98BEE1638B""]",British Museum 91749: incantation bowl; lid,probable,1,1,1,3,0,0
IDENT-8DA204C6914A,IBI-8DA204C6914A,"[""IBI-8DA204C6914A""]",Archaeological Center Auction 57 lot 440,candidate,1,1,1,4,1,0
IDENT-8DF5C0C9CF56,IBI-8DF5C0C9CF56,"[""IBI-8DF5C0C9CF56""]",Schøyen MS 2053/158 (context citation),candidate,1,1,1,1,1,1
IDENT-8E0BB84CFA0F,IBI-8E0BB84CFA0F,"[""IBI-8E0BB84CFA0F""]",Penn B16062: Hebrew Bowl,candidate,1,1,1,2,0,2
IDENT-8E5308A4A137,IBI-8E5308A4A137,"[""IBI-8E5308A4A137""]",Penn B314: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-8ED4E00D808D,IBI-8ED4E00D808D,"[""IBI-8ED4E00D808D""]",Apotropaic index AMBB3,candidate,1,1,1,0,0,0
IDENT-8EDCA2132C79,IBI-8EDCA2132C79,"[""IBI-8EDCA2132C79""]",British Museum 113188: incantation bowl,probable,1,1,1,3,0,0
IDENT-8F0705B6C26E,IBI-CF9476A6E303,"[""IBI-8F0705B6C26E"", ""IBI-CF9476A6E303""]",037A,probable,2,2,2,1,0,0
IDENT-8F385B2EB6F2,IBI-8F385B2EB6F2,"[""IBI-8F385B2EB6F2""]",Apotropaic index MS2053/86,candidate,1,1,1,0,0,0
IDENT-8FDA7C4C0FF6,IBI-8FDA7C4C0FF6,"[""IBI-8FDA7C4C0FF6""]",Yale Babylonian Collection YBC 15334,confirmed,1,1,1,3,1,0
IDENT-9025903BB357,IBI-9025903BB357,"[""IBI-9025903BB357""]",Rav Mešaršia son of Qaqay incantation bowl,probable,1,1,1,2,1,4
IDENT-9078953DB2E7,IBI-9078953DB2E7,"[""IBI-9078953DB2E7""]",Barakat Gallery X.0552,probable,1,1,1,7,3,5
IDENT-90833A9B7D36,IBI-C6E5B1BD164C,"[""IBI-90833A9B7D36"", ""IBI-C6E5B1BD164C""]",062A,probable,2,2,2,1,1,0
IDENT-9092CCC4D2C5,IBI-9092CCC4D2C5,"[""IBI-9092CCC4D2C5""]",NLI incantation bowl 208 (Ms. Heb. 9467.4),confirmed,1,1,1,4,0,0
IDENT-90C14612734A,IBI-90C14612734A,"[""IBI-90C14612734A""]",Müller-Kessler 1994: B2,probable,1,1,1,1,1,1
IDENT-90D234EC291A,IBI-90D234EC291A,"[""IBI-90D234EC291A""]",Apotropaic index AMBB7,candidate,1,1,1,0,0,0
IDENT-90E31133B7AB,IBI-90E31133B7AB,"[""IBI-90E31133B7AB""]",Schøyen MS 2053/223 (context citation),candidate,1,1,1,1,1,1
IDENT-90E3D2265AC0,IBI-90E3D2265AC0,"[""IBI-90E3D2265AC0""]",MS 2056/12: Zoroastrian Incantations Against Demons,probable,1,1,1,6,1,0
IDENT-90E4425BBD7D,IBI-90E4425BBD7D,"[""IBI-90E4425BBD7D""]",IM 212093,probable,1,1,1,2,1,1
IDENT-90EB147AD3EE,IBI-90EB147AD3EE,"[""IBI-90EB147AD3EE""]","British Museum 1980,0415.31.J: incantation bowl",probable,1,1,1,3,0,0
IDENT-915C0B323E6F,IBI-915C0B323E6F,"[""IBI-915C0B323E6F""]",NLI incantation bowl 92 (Ms. Heb. 9467.188),confirmed,1,1,1,4,0,0
IDENT-917397575566,IBI-E74F7ED591BD,"[""IBI-917397575566"", ""IBI-A9B1ADCFD0C7"", ""IBI-E74F7ED591BD"", ""IBI-F5126391366F""]",CBS 16041,probable,4,4,4,6,4,4
IDENT-917B397C66C2,IBI-917B397C66C2,"[""IBI-917B397C66C2""]",NLI incantation bowl 35 (Ms. Heb. 9467.138),confirmed,1,1,1,4,0,0
IDENT-92002BD6064C,IBI-92002BD6064C,"[""IBI-92002BD6064C""]",Apotropaic index Gor9,candidate,1,1,1,0,0,0
IDENT-924B5252E5D5,IBI-924B5252E5D5,"[""IBI-924B5252E5D5""]",Nippur Excavation 9,probable,1,1,1,2,0,0
IDENT-92F5B3CC2C41,IBI-92F5B3CC2C41,"[""IBI-92F5B3CC2C41""]",British Museum 136203: incantation bowl,probable,1,1,1,3,0,0
IDENT-93050DC592D4,IBI-93050DC592D4,"[""IBI-93050DC592D4""]",NLI incantation bowl 43 (Ms. Heb. 9467.171),confirmed,1,1,1,4,0,0
IDENT-933883363140,IBI-933883363140,"[""IBI-933883363140""]",Apotropaic index Mous138,candidate,1,1,1,0,0,0
IDENT-935680A3E627,IBI-935680A3E627,"[""IBI-935680A3E627""]",Penn B16031: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-935792C842AB,IBI-935792C842AB,"[""IBI-935792C842AB""]",Apotropaic index MS2053/103,candidate,1,2,2,0,2,0
IDENT-93762BB9D0E1,IBI-93762BB9D0E1,"[""IBI-93762BB9D0E1""]",TimeLine Auctions lot 1077 component 1 faint-script bowl,candidate,1,1,1,6,0,2
IDENT-93D8D01109BC,IBI-93D8D01109BC,"[""IBI-93D8D01109BC""]",HS 3056,probable,1,1,1,3,0,0
IDENT-93D8EFA6B3C3,IBI-93D8EFA6B3C3,"[""IBI-93D8EFA6B3C3""]",British Museum 91771: incantation bowl,probable,1,1,1,3,0,0
IDENT-948D89090FA8,IBI-948D89090FA8,"[""IBI-948D89090FA8""]",Penn B16008: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-94A458622B13,IBI-94A458622B13,"[""IBI-94A458622B13""]",Apotropaic index MS1927/8,candidate,1,1,1,0,0,0
IDENT-9522B8791237,IBI-9522B8791237,"[""IBI-9522B8791237""]",LMU incantation bowl project component 3,candidate,1,1,1,3,0,0
IDENT-95409522D6EC,IBI-95409522D6EC,"[""IBI-95409522D6EC""]",Bonhams bonham10350 lot 58 fragment,candidate,1,1,1,5,0,0
IDENT-9569F656CA93,IBI-9569F656CA93,"[""IBI-9569F656CA93""]",Apotropaic index MS1911/1,candidate,1,1,1,0,0,0
IDENT-95B32DB89DA3,IBI-95B32DB89DA3,"[""IBI-95B32DB89DA3""]",NLI incantation bowl 114 (Ms. Heb. 9467.59),confirmed,1,1,1,4,0,0
IDENT-95E9F42816BF,IBI-95E9F42816BF,"[""IBI-95E9F42816BF""]",Schøyen MS 2053/70 (context citation),candidate,1,1,1,1,1,1
IDENT-96231E65950A,IBI-96231E65950A,"[""IBI-96231E65950A""]",Apotropaic index Gor1,candidate,1,1,1,0,0,0
IDENT-9625CFD9198C,IBI-9625CFD9198C,"[""IBI-9625CFD9198C""]",British Museum 91717: incantation bowl,probable,1,1,1,3,0,0
IDENT-963564D9179D,IBI-963564D9179D,"[""IBI-963564D9179D""]",NLI incantation bowl 39 (Ms. Heb. 9467.155),confirmed,1,1,1,4,0,0
IDENT-96661F866A76,IBI-96661F866A76,"[""IBI-96661F866A76""]",Erbil Civilization Museum incantation bowl (2016 display),confirmed,1,1,1,6,0,2
IDENT-967FFF92E37F,IBI-967FFF92E37F,"[""IBI-967FFF92E37F""]",JBA 116,probable,1,1,1,2,1,1
IDENT-96BF25574EC7,IBI-96BF25574EC7,"[""IBI-96BF25574EC7""]",133Ps,probable,1,1,1,1,0,0
IDENT-96C65489B296,IBI-96C65489B296,"[""IBI-96C65489B296""]",Penn 85-48-907: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-96E0594FD57F,IBI-96E0594FD57F,"[""IBI-96E0594FD57F""]",Penn B13193: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-9746820141A2,IBI-9746820141A2,"[""IBI-9746820141A2""]",Jewish Museum of Switzerland JMS 1973-2,confirmed,1,1,1,6,0,2
IDENT-9758D297FB44,IBI-9758D297FB44,"[""IBI-9758D297FB44""]",British Museum 117826: incantation bowl,probable,1,1,1,3,0,0
IDENT-97ED0532D516,IBI-97ED0532D516,"[""IBI-97ED0532D516""]",Hilprecht Collection HS 3038,confirmed,1,1,1,4,0,0
IDENT-986201E25DF1,IBI-986201E25DF1,"[""IBI-986201E25DF1""]",NLI incantation bowl 106 (Ms. Heb. 9467.23),confirmed,1,1,1,4,0,0
IDENT-98DF11F7A9FF,IBI-FEAC2F4016A5,"[""IBI-98DF11F7A9FF"", ""IBI-FEAC2F4016A5""]",MS 2053/33,probable,2,2,2,2,1,1
IDENT-98E2E65877A9,IBI-98E2E65877A9,"[""IBI-98E2E65877A9""]",Penn B16065: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-996580409AEC,IBI-996580409AEC,"[""IBI-996580409AEC""]",Kelsey Museum TMA 1931.455 / KM 31455,confirmed,1,1,1,4,2,1
IDENT-99A827DC94C1,IBI-99A827DC94C1,"[""IBI-99A827DC94C1""]",British Museum 91762: incantation bowl,probable,1,1,1,3,0,0
IDENT-99CA1DB9C484,IBI-99CA1DB9C484,"[""IBI-99CA1DB9C484""]",M139,probable,1,1,1,4,1,1
